,0,1,2
0,-0.7448631476895698,-0.9140150654349438,-1.81570037508091
1,0.03932519222988118,1.0649299283116433,-1.5871503292583333
2,-0.40766040540194814,0.3978691472770606,-1.9099810566584137
3,0.03378855449522766,0.9672976765511945,-1.0148715404478355
4,-0.1791562979386263,0.6951757694185303,-1.4911720325836184
5,-0.21862343099907156,0.9789946845753699,-1.7846672934583683
6,-1.4299448884459065,-0.6951722199838464,-3.7499027072693956
7,-0.3795826936848512,0.6385366729915589,-2.03932665672901
8,-0.09768425799722436,0.23365333147631717,-1.2535699096746473
9,0.2891120392919533,1.544980447488715,-0.7261126989755629
10,-0.5895941950973462,0.3864122970518944,-2.3108912083894824
11,-0.9646786487632089,0.16318185875166957,-2.624656436018094
12,0.08643293657986884,1.0618452119225976,-1.282443070115544
13,-1.0990781594598358,-0.3552453418020607,-3.0029010450798674
14,-0.5826587125936245,0.9403405425696334,-2.3663366356697524
15,-0.40817229025982615,0.3035308895060447,-1.5731760682355933
16,-1.058621522699359,0.016320371793075106,-2.9184348388808803
17,-0.624690213670642,0.10549061172797858,-2.2785212611539922
18,-0.12403919904794969,0.8428568995789363,-1.4085530476479866
19,-0.3559654889514283,0.35074476113452335,-1.7161359215423104
20,-0.6992155002221252,0.19260761566424933,-2.3252054018194053
21,-0.7307042008661168,0.40869046145367194,-2.3510541865676227
22,-0.7893700415696197,0.3869227616952451,-2.5433191814556477
23,0.09887373371651065,1.085756226481738,-1.0606085341191238
24,0.13304285128727433,0.5769663891798671,-0.7655677144097406
25,-0.6051890530231333,0.16056298693205173,-2.062866359359914
26,-0.4868884272605185,0.4026207309072589,-2.0657858687056914
27,-0.16392640069450892,0.6301911104337259,-1.6757359400049459
28,1.1954261510300666,2.181878823743785,0.6747964941458966
29,0.12919515834327588,0.7629695971092151,-0.6477127123819526
30,0.2625040028283714,1.371502325641613,-0.8045784781712797
31,0.6674667339352243,1.4076664049181944,-0.024034241044484483
32,0.5103598420804858,1.660818790237433,-0.4882133750199611
33,0.17979717410235985,1.2889501941474528,-1.2287688848959952
34,-0.3874682074985891,0.7719296335244621,-1.9549533783918134
35,0.40713575137935876,0.8390670067578212,-0.5512062899911911
36,1.6537429270916244,2.454341966103393,1.5683622068789282
37,0.9472726549779362,1.4263367151870188,0.7516180069013154
38,0.6519319465462717,1.616393617484639,-0.005665101686268992
39,0.6623468243131274,1.5686869291084802,0.030868303835292377
40,0.29497416756587125,0.7856382758455187,-0.4480377674443423
41,0.5178619957437507,0.9492143786842544,-0.22022842047616287
42,0.815121865234112,1.9868408438869212,0.11772680570593153
43,0.5184829780000911,1.0534267117822336,-0.08586603583627128
44,0.010368611711328857,0.8489523653785225,-1.112660359861818
45,0.6600644362698891,1.4105671887618958,-0.11484200863367278
46,-0.14282460590313417,0.31461507819308254,-1.3593441118689737
47,0.8369022859016146,1.5298675868795053,0.3419434027714434
48,1.050953678778069,1.6183335567529593,0.33963752446101036
49,0.42411750338541165,0.7210601190989541,-0.298623345361563
50,0.6156723777677382,1.6673537465965178,-0.34794214897780273
51,0.09793806455317222,0.8958367786040156,-0.9271483739653008
52,0.31852923841713743,0.644870672080393,-0.5728803389174439
53,1.0256420334932979,1.6804313963216733,0.9417461369974186
54,0.5187118691115966,1.0884554118115415,-0.38665106860362375
55,0.19468119190478772,0.5609293251026091,-0.8119106058577747
56,1.3808761218720806,1.9519216535555515,1.249080631352211
57,0.7505463585989882,1.5443274239749434,-0.00042621344187532273
58,0.30968773799576943,1.2539719730893741,-0.6629650181109543
59,0.4758926264456047,1.143970816511294,-0.16111963778511784
60,0.1962720122344519,0.6321069765546856,-0.5922825998975887
61,-0.22765719405612317,0.857492915746721,-1.5747002436983926
62,0.2799263677224033,1.0907935951102892,-0.6092305009441108
63,1.1124304791749329,1.2832819649607616,0.9428779532338825
64,0.7997051921838256,1.2121537150507382,0.510129463071888
65,1.264025022364867,2.0702723751499805,1.072324718591671
66,1.6618155212186196,2.2462036532521887,1.424725130156548
67,1.2997176947097406,2.170029385151451,1.0792820700511934
68,0.814197031476639,1.0239411601577273,0.5123185986562431
69,0.7975791001479831,1.567633313656012,0.2960026800414137
70,1.580141248722394,2.1214277347012986,1.6177438300479672
71,0.5769110192502049,1.0594164201701506,0.04695033267684412
72,1.8601385932687633,2.5342149413605632,2.2862565491887756
73,0.7597931941550199,1.1711011490099565,0.3460236102821772
74,0.5539346758540076,1.3013649134934218,-0.29290056165976885
75,1.2418304368558482,1.8469965511304285,1.0679849626092843
